latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-13.218,-57.112,316.8,1.4,1.2,2014-12-30, 1425,T,22,5.0,299.6,17.8
-13.298,-56.66,314.3,1.6,1.2,2014-12-30, 1425,T,52,5.0,299.4,17.1
-13.457,-55.743,313.9,1.8,1.3,2014-12-30, 1425,T,50,5.0,296.4,23.2
-13.104,-58.657,316.4,1.2,1.1,2014-12-30, 1425,T,56,5.0,299.7,13.1
-13.29,-57.262,317.8,1.4,1.2,2014-12-30, 1425,T,33,5.0,300.4,19.7
-13.326,-57.147,318.1,1.4,1.2,2014-12-30, 1425,T,46,5.0,300.5,22.7
-13.371,-57.057,313.9,1.5,1.2,2014-12-30, 1425,T,60,5.0,298.2,15.9
-12.928,-60.496,317,1,1,2014-12-30, 1425,T,55,5.0,301.6,10.8
-13.02,-60.053,317,1,1,2014-12-30, 1425,T,63,5.0,299.5,13.1
-13.239,-58.704,322.9,1.2,1.1,2014-12-30, 1425,T,32,5.0,304.8,20.9
-13.24,-58.693,318.9,1.2,1.1,2014-12-30, 1425,T,23,5.0,301.8,15.4
-13.504,-56.935,315,1.5,1.2,2014-12-30, 1425,T,34,5.0,299,16.7
-13.315,-58.677,318.1,1.2,1.1,2014-12-30, 1425,T,37,5.0,302,15.1
-13.848,-54.652,315.4,2.3,1.5,2014-12-30, 1425,T,64,5.0,299.7,36.8
-13.275,-59.28,320,1.1,1,2014-12-30, 1425,T,40,5.0,303.2,16.2
-13.284,-59.281,319.8,1.1,1,2014-12-30, 1425,T,63,5.0,301.6,16
-13.353,-58.925,313.7,1.1,1.1,2014-12-30, 1425,T,20,5.0,294.8,10.3
-13.354,-58.915,317.8,1.1,1.1,2014-12-30, 1425,T,49,5.0,298,15.7
-14.055,-54.207,316.4,2.5,1.5,2014-12-30, 1425,T,61,5.0,294.4,50.4
-13.961,-55.752,312.6,1.9,1.3,2014-12-30, 1425,T,55,5.0,297.8,25
-13.721,-57.787,316.2,1.3,1.1,2014-12-30, 1425,T,58,5.0,298.9,14.2
-13.349,-60.834,318.3,1,1,2014-12-30, 1425,T,69,5.0,301.4,11.7
-13.454,-60.358,322.1,1,1,2014-12-30, 1425,T,36,5.0,303.7,15.8
-13.918,-56.987,315.5,1.5,1.2,2014-12-30, 1425,T,64,5.0,298.7,22.9
-13.729,-58.711,321,1.2,1.1,2014-12-30, 1425,T,69,5.0,303.2,20.1
-13.958,-57.302,316.3,1.4,1.2,2014-12-30, 1425,T,66,5.0,300.1,21.6
-13.512,-60.852,317.4,1,1,2014-12-30, 1425,T,57,5.0,300.2,10
-14.024,-57.331,316.2,1.4,1.2,2014-12-30, 1425,T,21,5.0,299.5,19.2
-13.785,-59.26,318,1.1,1.1,2014-12-30, 1425,T,23,5.0,290.2,17.7
-13.971,-58.884,316.5,1.2,1.1,2014-12-30, 1425,T,61,5.0,301,15.9
-13.91,-59.476,317.7,1.1,1,2014-12-30, 1425,T,53,5.0,299.7,14
-14.843,-53.392,314.3,2.9,1.6,2014-12-30, 1425,T,41,5.0,297.6,44.6
-14.596,-56.959,317.8,1.6,1.2,2014-12-30, 1425,T,44,5.0,301.3,17.1
-14.597,-56.966,318.1,1.6,1.2,2014-12-30, 1425,T,69,5.0,301.9,19.4
-14.609,-56.865,321.9,1.6,1.2,2014-12-30, 1425,T,60,5.0,303.2,23.3
-14.635,-57.271,319.3,1.5,1.2,2014-12-30, 1425,T,71,5.0,302.6,23.6
-14.638,-57.277,317.3,1.5,1.2,2014-12-30, 1425,T,51,5.0,302,18.8
-15.119,-53.366,316.9,3,1.6,2014-12-30, 1425,T,30,5.0,299.6,49.7
-15.381,-51.65,316.7,4,1.9,2014-12-30, 1425,T,35,5.0,295.8,81.7
-14.951,-55.52,317.8,2,1.4,2014-12-30, 1425,T,44,5.0,301.4,27.5
-15.184,-53.597,314.6,2.8,1.6,2014-12-30, 1425,T,35,5.0,298.4,41.1
-15.385,-51.657,315.3,4,1.9,2014-12-30, 1425,T,32,5.0,295.5,69.8
-14.784,-57.37,318.5,1.5,1.2,2014-12-30, 1425,T,45,5.0,301.1,15.8
-15.282,-53.249,319.4,3,1.7,2014-12-30, 1425,T,71,5.0,299.1,61.6
-14.805,-57.29,319.1,1.5,1.2,2014-12-30, 1425,T,52,5.0,301.5,18.6
-15.281,-53.254,319.3,3,1.7,2014-12-30, 1425,T,52,5.0,299.1,56.1
-14.875,-57.02,319.6,1.6,1.2,2014-12-30, 1425,T,42,5.0,302.7,21
-15.233,-54.357,317,2.5,1.5,2014-12-30, 1425,T,38,5.0,301.4,43.8
-15.29,-54.221,317.6,2.5,1.5,2014-12-30, 1425,T,57,5.0,300.7,47.3
-15.296,-54.229,317.8,2.5,1.5,2014-12-30, 1425,T,63,5.0,300.8,49.2
-15.388,-53.387,315.2,3,1.6,2014-12-30, 1425,T,18,5.0,298.2,45.4
-15.45,-53.366,319.1,3,1.6,2014-12-30, 1425,T,71,5.0,299.5,63.3
-15.45,-53.371,317.8,3,1.6,2014-12-30, 1425,T,52,5.0,299,54.3
-14.953,-57.849,330,1.4,1.2,2014-12-30, 1425,T,83,5.0,302.1,35.2
-15.398,-54.125,310.8,2.6,1.6,2014-12-30, 1425,T,42,5.0,294.6,29.2
-15.168,-56.96,318.9,1.6,1.2,2014-12-30, 1425,T,40,5.0,299.6,22.9
-16.445,-54.877,318.5,2.4,1.5,2014-12-30, 1425,T,35,5.0,299.2,37.1
-15.775,-60.66,314.1,1,1,2014-12-30, 1425,T,60,5.0,299.5,8.7
-17.026,-53.424,314,3.1,1.7,2014-12-30, 1425,T,22,5.0,296.1,44.8
-16.802,-55.603,315.6,2.1,1.4,2014-12-30, 1425,T,35,5.0,298.9,24.8
-17.044,-53.542,315.2,3,1.7,2014-12-30, 1425,T,33,5.0,296.5,44.8
-17.19,-54.399,314.4,2.6,1.6,2014-12-30, 1425,T,35,5.0,295.1,36.4
-1.458,-53.831,337.7,1.1,1,2014-12-30, 1715,A,88,5.0,300.1,37.9
-19.036,-52.898,314,3.6,1.8,2014-12-30, 1425,T,24,5.0,294,55.3
-19.045,-52.906,315.5,3.6,1.8,2014-12-30, 1425,T,47,5.0,294.7,64.4
-18.544,-58.382,325.2,1.4,1.2,2014-12-30, 1425,T,78,5.0,300.1,33.5
-18.906,-58.2,315.3,1.5,1.2,2014-12-30, 1425,T,20,5.0,297.7,15
-20.326,-51.778,310.5,4.5,2,2014-12-30, 1425,T,27,5.0,286.2,54.8
-20.11,-57.221,314.6,1.8,1.3,2014-12-30, 1425,T,44,5.0,293.4,26.7
-18.977,-57.908,309.6,1.1,1,2014-12-31, 0235,T,67,5.0,294.2,10.7
-18.555,-58.395,326.2,1,1,2014-12-31, 0240,T,100,5.0,295,29.4
-18.545,-58.387,307.1,1,1,2014-12-31, 0240,T,51,5.0,294.1,6.9
-15.335,-59.708,306.8,1,1,2014-12-31, 0240,T,49,5.0,292.4,8.2
-13.689,-56.898,307.4,1.4,1.2,2014-12-31, 0240,T,54,5.0,292.5,16.1
-14.134,-60.182,305.9,1,1,2014-12-31, 0240,T,39,5.0,290.2,8.1
-14.136,-60.192,305.4,1,1,2014-12-31, 0240,T,28,5.0,290.3,7.6
-12.648,-55.811,319,1.7,1.3,2014-12-31, 0240,T,97,5.0,289.2,52.5
-12.651,-55.827,311.8,1.7,1.3,2014-12-31, 0240,T,76,5.0,286.3,34.1
-12.653,-55.816,324.2,1.7,1.3,2014-12-31, 0240,T,100,5.0,289,66.4
-11.308,-56.837,305.5,1.6,1.2,2014-12-31, 0240,T,32,5.0,290.5,16.1
-11.449,-60.956,322.4,1,1,2014-12-31, 0240,T,100,5.0,291.1,25.5
-11.451,-60.965,310.1,1,1,2014-12-31, 0240,T,69,5.0,290.8,11.9
-11.44,-60.957,311.9,1,1,2014-12-31, 0240,T,77,5.0,290.7,13.9
-9.443,-59.208,315.4,1.2,1.1,2014-12-31, 0240,T,88,5.0,284.4,23.1
-9.233,-60.332,322,1.1,1,2014-12-31, 0240,T,100,5.0,280.4,29.5
-9.125,-61.491,348.2,1,1,2014-12-31, 0240,T,100,5.0,285.9,68
-9.126,-61.5,382,1,1,2014-12-31, 0240,T,100,5.0,289,171.2
-9.117,-61.501,306.6,1,1,2014-12-31, 0240,T,47,5.0,286.2,8.3
1.003,-59.594,305,1.6,1.2,2014-12-31, 0245,T,8,5.0,292.3,14
2.02,-61.466,314.1,1.2,1.1,2014-12-31, 0245,T,84,5.0,291.8,21.6
2.019,-61.477,312.7,1.2,1.1,2014-12-31, 0245,T,61,5.0,289.5,20.9
-18.875,-44.367,311.8,1.3,1.1,2014-12-31, 0405,A,76,5.0,268.6,28.2
-9.117,-61.491,305.9,1.1,1,2014-12-31, 0540,A,39,5.0,288.4,10.2
-9.125,-61.502,340.2,1.1,1,2014-12-31, 0540,A,100,5.0,288.3,61
-9.126,-61.492,368.9,1.1,1,2014-12-31, 0540,A,100,5.0,290,142.9
-9.485,-59.21,315.6,1.5,1.2,2014-12-31, 0540,A,89,5.0,279.9,38.7
-9.486,-59.216,311.7,1.5,1.2,2014-12-31, 0540,A,76,5.0,281.5,30.6
-11.444,-60.962,306.1,1.2,1.1,2014-12-31, 0540,A,41,5.0,283.6,14.5
-11.446,-60.95,310.6,1.2,1.1,2014-12-31, 0540,A,72,5.0,286.1,20.2
-7.596,-47.421,320,1.1,1,2014-12-31, 1330,T,16,5.0,303.2,13.3
-8.327,-43.507,327.1,1.2,1.1,2014-12-31, 1330,T,57,5.0,308.3,27.5
-8.268,-44.09,322.3,1.1,1.1,2014-12-31, 1330,T,70,5.0,305.3,17.4
-7.967,-46.548,319.2,1,1,2014-12-31, 1330,T,47,5.0,304.3,11.5
-7.907,-47.014,318.2,1,1,2014-12-31, 1330,T,22,5.0,299.3,11.6
-8.367,-44.11,341.5,1.1,1.1,2014-12-31, 1330,T,89,5.0,307.4,41.9
-8.015,-46.97,321.8,1,1,2014-12-31, 1330,T,57,5.0,306,14.7
-8.07,-46.966,319.1,1,1,2014-12-31, 1330,T,71,5.0,302.9,11.9
-8.23,-46.449,319.8,1,1,2014-12-31, 1330,T,72,5.0,304.6,13.3
-8.239,-46.579,315.6,1,1,2014-12-31, 1330,T,54,5.0,302.4,9.8
-8.236,-46.779,315.4,1,1,2014-12-31, 1330,T,64,5.0,302.2,10.5
-8.238,-46.77,317.4,1,1,2014-12-31, 1330,T,68,5.0,303.6,12.5
-8.417,-46.682,318.4,1,1,2014-12-31, 1330,T,50,5.0,304.3,12.8
-8.426,-46.745,315.5,1,1,2014-12-31, 1330,T,59,5.0,299.8,11.1
-8.427,-46.736,314.8,1,1,2014-12-31, 1330,T,48,5.0,300.5,10.5
-9.867,-37.485,323.9,3.5,1.8,2014-12-31, 1330,T,77,5.0,300.2,43.7
-9.86,-37.491,324.5,3.5,1.8,2014-12-31, 1330,T,76,5.0,300.5,52.9
-9.566,-44.799,321.3,1.1,1,2014-12-31, 1330,T,50,5.0,297.3,14.8
-9.567,-44.789,328.4,1.1,1,2014-12-31, 1330,T,79,5.0,297.7,25.1
-9.189,-49.758,321.6,1.3,1.1,2014-12-31, 1330,T,38,5.0,301.4,20.6
-9.309,-49.844,319.6,1.3,1.1,2014-12-31, 1330,T,57,5.0,301.1,16.6
-9.917,-47.494,321,1,1,2014-12-31, 1330,T,53,5.0,302.1,11.6
-10.461,-44.525,315.2,1.1,1.1,2014-12-31, 1330,T,35,5.0,298.7,12.3
-10.262,-47.954,316.7,1,1,2014-12-31, 1330,T,56,5.0,299.7,10.3
-10.141,-49.826,320,1.3,1.1,2014-12-31, 1330,T,72,5.0,300.6,18.7
-11.185,-44.391,318.9,1.2,1.1,2014-12-31, 1330,T,61,5.0,301.9,17.2
-12.018,-38.418,310.6,3.2,1.7,2014-12-31, 1330,T,35,5.0,292.7,44.5
-10.347,-50.653,320,1.4,1.2,2014-12-31, 1330,T,49,5.0,300.8,18.7
-10.987,-48.994,320.1,1.1,1.1,2014-12-31, 1330,T,72,5.0,303.4,13.3
-11.054,-48.907,321.7,1.1,1.1,2014-12-31, 1330,T,61,5.0,303.7,14
-11.11,-49.325,319.9,1.2,1.1,2014-12-31, 1330,T,68,5.0,302.1,12.9
-11.443,-48.488,323,1.1,1,2014-12-31, 1330,T,54,5.0,306.1,16.2
-11.511,-49.436,324.5,1.2,1.1,2014-12-31, 1330,T,52,5.0,305.3,18.6
-12.489,-43.358,316.6,1.4,1.2,2014-12-31, 1330,T,30,5.0,302.7,16.8
-12.136,-46.755,321.8,1,1,2014-12-31, 1330,T,49,5.0,300.3,16.8
-12.786,-43.486,324.4,1.4,1.2,2014-12-31, 1330,T,47,5.0,303,23.2
-12.123,-48.613,324.7,1.1,1,2014-12-31, 1330,T,42,5.0,306.5,17.3
-11.986,-49.681,319.9,1.2,1.1,2014-12-31, 1330,T,72,5.0,302.7,16.9
-12.238,-48.229,331.3,1,1,2014-12-31, 1330,T,80,5.0,297.5,25.4
-12.238,-49.059,321,1.1,1,2014-12-31, 1330,T,46,5.0,302.8,13.1
-11.935,-52.356,317.7,1.8,1.3,2014-12-31, 1330,T,27,5.0,296,28.3
-13.609,-43.21,318.7,1.5,1.2,2014-12-31, 1330,T,63,5.0,301.3,22.1
-12.488,-52.067,321.2,1.7,1.3,2014-12-31, 1330,T,45,5.0,301.1,32.1
-12.5,-52.069,325.8,1.7,1.3,2014-12-31, 1330,T,79,5.0,302.3,45.5
-12.502,-52.054,318.5,1.7,1.3,2014-12-31, 1330,T,38,5.0,298.8,25.4
-13.626,-45.607,322.1,1.1,1,2014-12-31, 1330,T,52,5.0,305.8,15.7
-13.247,-48.804,322.9,1.1,1,2014-12-31, 1330,T,76,5.0,304.4,14.9
-13.787,-45.5,321.2,1.1,1,2014-12-31, 1330,T,74,5.0,305.3,15.6
-13.846,-54.643,318.6,2.5,1.5,2014-12-31, 1330,T,70,5.0,295.8,51.5
-13.388,-57.571,315.8,4.2,1.9,2014-12-31, 1330,T,39,5.0,293.7,81.2
-13.949,-56.624,315.3,3.5,1.8,2014-12-31, 1330,T,51,5.0,294.4,63.9
-13.964,-56.627,314.4,3.5,1.8,2014-12-31, 1330,T,37,5.0,293.7,56
-13.969,-57.228,313.2,3.8,1.8,2014-12-31, 1330,T,25,5.0,293.4,66.9
-19.848,-45.82,312.3,1.2,1.1,2014-12-31, 1330,T,54,5.0,286.3,9.9
-21.076,-54.042,318.3,1.6,1.2,2014-12-31, 1330,T,29,5.0,294.5,14.7
-2.255,-44.933,327.3,1,1,2014-12-31, 1325,T,80,5.0,297.5,22.9
-2.428,-45.507,319,1,1,2014-12-31, 1325,T,39,5.0,298.6,8.3
-2.985,-42.515,321,1.2,1.1,2014-12-31, 1325,T,57,5.0,285.6,23.3
-3.097,-41.951,320.2,1.3,1.1,2014-12-31, 1325,T,47,5.0,294.6,21.3
-2.601,-47.067,320.5,1.1,1.1,2014-12-31, 1325,T,58,5.0,296.8,16.3
-2.981,-45.441,336.6,1,1,2014-12-31, 1325,T,88,5.0,298.4,35
-2.983,-45.432,334.4,1,1,2014-12-31, 1325,T,75,5.0,296.4,31.5
-3.691,-42.077,312,1.3,1.1,2014-12-31, 1325,T,39,5.0,292.6,11.4
-3.65,-45.28,313.6,1,1,2014-12-31, 1325,T,21,5.0,295.1,8.5
-4.045,-44.915,324.5,1,1,2014-12-31, 1325,T,45,5.0,302,15.7
-5.625,-45.317,319.3,1,1,2014-12-31, 1325,T,51,5.0,303,11.1
-5.784,-45.925,310.2,1,1,2014-12-31, 1325,T,26,5.0,285.3,9.3
-5.839,-46.548,311.5,1,1,2014-12-31, 1325,T,42,5.0,288,8.9
-6.92,-45.092,322.8,1,1,2014-12-31, 1325,T,74,5.0,295.5,18.4
-6.946,-47.15,330.6,1,1,2014-12-31, 1325,T,83,5.0,301.8,23.2
5.316,-61.369,314.8,2.3,1.5,2014-12-31, 1505,T,57,5.0,298.2,34.5
5.306,-61.392,314.3,2.3,1.5,2014-12-31, 1505,T,59,5.0,298.5,29.5
5.319,-61.374,313.8,2.3,1.5,2014-12-31, 1505,T,18,5.0,298.4,26
4.984,-61.337,312.4,2.4,1.5,2014-12-31, 1505,T,54,5.0,297.1,27.1
3.192,-60.6,320.7,2.5,1.5,2014-12-31, 1800,A,53,5.0,295.1,44
3.73,-61.165,323.1,2.3,1.5,2014-12-31, 1800,A,38,5.0,300.8,38.4
5.208,-61.417,314.6,2.3,1.5,2014-12-31, 1800,A,62,5.0,300.1,24.7
5.391,-61.308,317,2.4,1.5,2014-12-31, 1800,A,67,5.0,300.3,41.2
-4.215,-69.938,313.3,1.4,1.2,2014-12-31, 1800,A,30,5.0,295.9,13.7
-1.507,-60.13,311,2.2,1.5,2014-12-31, 1800,A,45,5.0,292.1,20.2
-1.51,-60.149,322.4,2.2,1.4,2014-12-31, 1800,A,75,5.0,292.5,60.7
-1.508,-60.137,319.8,2.2,1.5,2014-12-31, 1800,A,72,5.0,292.3,47.7
-1.511,-60.156,314.3,2.2,1.4,2014-12-31, 1800,A,41,5.0,292.3,27.1
-0.585,-65.087,321.7,1.1,1,2014-12-31, 1800,A,74,5.0,296,19
0.87,-59.631,332.8,2.7,1.6,2014-12-31, 1800,A,47,5.0,285.5,139.1
2.784,-60.922,335.5,2.3,1.5,2014-12-31, 1800,A,84,5.0,296.2,98.6
2.781,-60.943,377.7,2.3,1.5,2014-12-31, 1800,A,94,5.0,300.2,467.1
2.797,-60.924,333.1,2.3,1.5,2014-12-31, 1800,A,77,5.0,298.5,83.2
2.794,-60.945,334.5,2.3,1.5,2014-12-31, 1800,A,74,5.0,300.2,88.6
2.782,-60.929,352.2,2.3,1.5,2014-12-31, 1800,A,91,5.0,298.5,208.8
2.779,-60.95,360.3,2.3,1.5,2014-12-31, 1800,A,87,5.0,299.3,277.1
2.795,-60.931,345.9,2.3,1.5,2014-12-31, 1800,A,93,5.0,300.4,163.8
2.792,-60.952,332.2,2.3,1.5,2014-12-31, 1800,A,84,5.0,300.1,80.2
3.197,-60.594,327.8,2.5,1.5,2014-12-31, 1800,A,81,5.0,296.3,78.7
4.834,-60.968,310.5,2.5,1.5,2014-12-31, 1505,T,33,5.0,296.5,33.5
4.316,-60.586,321.5,2.8,1.6,2014-12-31, 1505,T,74,5.0,298.6,62.6
4.323,-60.905,319.9,2.6,1.6,2014-12-31, 1505,T,72,5.0,295.4,59.5
4.318,-60.912,316.1,2.6,1.6,2014-12-31, 1505,T,65,5.0,293,42.2
3.737,-60.582,324.8,2.9,1.6,2014-12-31, 1505,T,74,5.0,297.9,76
3.734,-60.587,321.6,2.9,1.6,2014-12-31, 1505,T,34,5.0,297.7,55.4
3.418,-59.924,318.1,3.3,1.7,2014-12-31, 1505,T,65,5.0,294.5,67.8
3.421,-59.929,319.9,3.3,1.7,2014-12-31, 1505,T,71,5.0,294.2,80.4
2.905,-59.642,317.1,3.5,1.8,2014-12-31, 1505,T,64,5.0,294,60
2.697,-59.686,315.8,3.5,1.8,2014-12-31, 1505,T,64,5.0,290.8,62.5
-17.793,-43.483,315.7,1.7,1.3,2014-12-31, 1615,A,44,5.0,296.4,17.1
-17.795,-43.499,329.7,1.7,1.3,2014-12-31, 1615,A,82,5.0,298.7,57.5
-16.841,-44.895,320.3,2.1,1.4,2014-12-31, 1620,A,52,5.0,300.4,29.2
-15.765,-41.342,327.7,1.2,1.1,2014-12-31, 1620,A,67,5.0,314,26.6
-16.181,-45.139,323.1,2.1,1.4,2014-12-31, 1620,A,63,5.0,300.8,47
-16.179,-45.125,321.8,2.1,1.4,2014-12-31, 1620,A,74,5.0,302.2,47
-16.181,-45.145,316.4,2.1,1.4,2014-12-31, 1620,A,59,5.0,299.9,27.1
-15.535,-41.289,336.2,1.2,1.1,2014-12-31, 1620,A,87,5.0,303.6,41.7
-15.53,-41.285,328.1,1.2,1.1,2014-12-31, 1620,A,81,5.0,305.2,27.5
-15.466,-41.633,332,1.2,1.1,2014-12-31, 1620,A,84,5.0,297.4,40.2
-15.456,-41.635,337.6,1.2,1.1,2014-12-31, 1620,A,88,5.0,302.7,51.2
-15.383,-41.3,334.7,1.2,1.1,2014-12-31, 1620,A,86,5.0,303.7,40.9
-14.936,-40.494,314.2,1.1,1,2014-12-31, 1620,A,60,5.0,301.9,7.9
-14.937,-40.504,321.3,1.1,1,2014-12-31, 1620,A,74,5.0,302.5,16.9
-13.264,-43.787,314.6,1.5,1.2,2014-12-31, 1620,A,49,5.0,298.2,13.6
-13.221,-45.51,314.1,2.1,1.4,2014-12-31, 1620,A,25,5.0,295.9,34.6
-10.973,-38.02,326.9,1.1,1,2014-12-31, 1620,A,48,5.0,308.4,12.7
-11.579,-48.345,317.4,3.2,1.7,2014-12-31, 1620,A,64,5.0,296.9,52.2
-11.583,-48.35,316.4,3.2,1.7,2014-12-31, 1620,A,48,5.0,296.6,46.7
-11.313,-48.394,317.2,3.2,1.7,2014-12-31, 1620,A,67,5.0,299.6,58.4
-11.316,-48.4,315.8,3.2,1.7,2014-12-31, 1620,A,55,5.0,299.1,49.4
-9.632,-40.556,348.7,1,1,2014-12-31, 1620,A,95,5.0,306.3,52.4
-9.814,-44.686,322.1,1.6,1.2,2014-12-31, 1620,A,43,5.0,302.8,28
-9.43,-44.117,320.3,1.4,1.2,2014-12-31, 1620,A,72,5.0,300.2,24
-8.295,-41.503,325.8,1,1,2014-12-31, 1620,A,75,5.0,298.4,20
-8.373,-44.114,333.9,1.4,1.2,2014-12-31, 1620,A,43,5.0,308.9,31.4
-8.361,-44.103,336.5,1.4,1.2,2014-12-31, 1620,A,66,5.0,304.5,41.4
-8.6,-45.977,311,1.9,1.3,2014-12-31, 1620,A,28,5.0,290.5,17.3
-7.411,-38.004,340.3,1.2,1.1,2014-12-31, 1620,A,89,5.0,303.7,41.2
-7.248,-37.735,327.7,1.2,1.1,2014-12-31, 1620,A,40,5.0,303.8,16.5
-7.164,-39.526,336.8,1,1,2014-12-31, 1620,A,88,5.0,305.6,32.4
-6.512,-44.742,315.5,1.4,1.2,2014-12-31, 1620,A,60,5.0,298.9,18.4
-6.63,-46.659,315.5,2,1.4,2014-12-31, 1620,A,64,5.0,292.5,36.5
-6.625,-46.647,311.9,2,1.4,2014-12-31, 1620,A,52,5.0,292.5,24.2
-6.628,-46.665,310.9,2,1.4,2014-12-31, 1620,A,44,5.0,292.8,23.8
-6.216,-44.444,313.4,1.4,1.2,2014-12-31, 1620,A,27,5.0,296.9,13.5
-5.783,-45.176,310,1.5,1.2,2014-12-31, 1620,A,7,5.0,293.9,7.3
-5.577,-43.886,316,1.2,1.1,2014-12-31, 1620,A,63,5.0,298.1,13.2
-4.673,-40.375,336.5,1,1,2014-12-31, 1620,A,80,5.0,308.6,27.4
-4.715,-40.728,332.8,1,1,2014-12-31, 1620,A,68,5.0,307.9,20.8
-5.565,-47.69,315.2,2.3,1.5,2014-12-31, 1620,A,50,5.0,295.6,30.7
-4.816,-45.161,319.5,1.5,1.2,2014-12-31, 1620,A,70,5.0,298,25.1
-4.456,-44.856,317.5,1.4,1.2,2014-12-31, 1620,A,24,5.0,298.6,11
-4.215,-44.432,316.6,1.3,1.1,2014-12-31, 1620,A,43,5.0,296.4,13.6
-4.392,-46.422,354.8,1.8,1.3,2014-12-31, 1620,A,97,5.0,299.4,163.2
-4.394,-46.438,350.7,1.8,1.3,2014-12-31, 1620,A,95,5.0,297.7,145.2
-4.397,-46.427,367.3,1.8,1.3,2014-12-31, 1620,A,100,5.0,300.1,246.2
-4.399,-46.443,326.7,1.8,1.3,2014-12-31, 1620,A,69,5.0,297.1,46.9
-3.932,-44.966,321.6,1.4,1.2,2014-12-31, 1620,A,45,5.0,297.2,20.4
-3.624,-42.824,329.8,1.1,1,2014-12-31, 1620,A,73,5.0,300.2,26
-3.626,-42.834,324.9,1.1,1,2014-12-31, 1620,A,51,5.0,299.4,20
-3.132,-39.782,325.3,1.1,1,2014-12-31, 1620,A,61,5.0,304.8,11.5
-3.841,-45.403,324.9,1.5,1.2,2014-12-31, 1620,A,59,5.0,297.6,30.9
-3.968,-47.646,312.5,2.2,1.4,2014-12-31, 1620,A,49,5.0,294.5,19.2
-3.156,-42.111,329.1,1,1,2014-12-31, 1620,A,77,5.0,299.8,22.5
-3.174,-42.373,343.3,1,1,2014-12-31, 1620,A,92,5.0,301.5,47.8
-2.854,-40.273,335.7,1,1,2014-12-31, 1620,A,84,5.0,299.9,31.7
-3.016,-41.462,350.3,1,1,2014-12-31, 1620,A,95,5.0,301.1,52.4
-3.017,-41.471,339.3,1,1,2014-12-31, 1620,A,89,5.0,301.8,30.4
-3.03,-41.624,365.1,1,1,2014-12-31, 1620,A,100,5.0,300.8,96.1
-2.974,-41.938,328.5,1,1,2014-12-31, 1620,A,69,5.0,302.8,17
-3.642,-47.183,316.1,2,1.4,2014-12-31, 1620,A,33,5.0,296.3,23
-2.846,-42.006,336.2,1,1,2014-12-31, 1620,A,87,5.0,300.6,32.7
-2.795,-42.62,324.8,1,1,2014-12-31, 1620,A,65,5.0,302.9,13.3
-3.34,-46.894,315.8,1.9,1.3,2014-12-31, 1620,A,49,5.0,294.1,31.4
-2.717,-42.712,330.1,1,1,2014-12-31, 1620,A,83,5.0,298.6,25.8
-3.257,-46.963,315.8,1.9,1.3,2014-12-31, 1620,A,54,5.0,296.9,30
-3.327,-47.545,316.4,2.1,1.4,2014-12-31, 1620,A,29,5.0,293.8,30.1
-2.986,-45.433,337,1.4,1.2,2014-12-31, 1620,A,88,5.0,300.2,53.6
-2.988,-45.446,379.5,1.4,1.2,2014-12-31, 1620,A,100,5.0,301.7,247.1
-2.976,-45.435,322.8,1.4,1.2,2014-12-31, 1620,A,37,5.0,299.2,19.9
-2.981,-45.427,324.1,1.4,1.2,2014-12-31, 1620,A,67,5.0,299.4,25
-2.982,-45.44,342.4,1.4,1.2,2014-12-31, 1620,A,91,5.0,301.1,72
-2.984,-45.452,327.7,1.4,1.2,2014-12-31, 1620,A,59,5.0,299.1,29.2
-3.04,-45.835,317,1.5,1.2,2014-12-31, 1620,A,39,5.0,295.5,15.2
-3.178,-46.962,316.8,1.9,1.3,2014-12-31, 1620,A,19,5.0,297.6,30
-3.181,-46.978,317.3,1.9,1.3,2014-12-31, 1620,A,24,5.0,299.3,30.8
-2.998,-46.943,328.8,1.9,1.3,2014-12-31, 1620,A,82,5.0,294.7,59.5
-2.993,-46.949,315.9,1.9,1.3,2014-12-31, 1620,A,30,5.0,294.7,22.6
-2.741,-45.724,320.4,1.5,1.2,2014-12-31, 1620,A,25,5.0,289.7,29.4
-2.909,-47.002,314.7,1.9,1.3,2014-12-31, 1620,A,56,5.0,295.6,24.4
-2.909,-47.087,316,1.9,1.3,2014-12-31, 1620,A,41,5.0,295.7,26.4
-2.929,-47.682,311.2,2.1,1.4,2014-12-31, 1620,A,33,5.0,291.8,26.7
-2.605,-47.527,316.3,2,1.4,2014-12-31, 1620,A,40,5.0,288.4,58
-2.358,-47.082,348.5,1.9,1.3,2014-12-31, 1620,A,89,5.0,295.4,154.8
-2.36,-47.098,315,1.9,1.3,2014-12-31, 1620,A,18,5.0,293.9,27.8
-1.998,-44.783,316.6,1.3,1.1,2014-12-31, 1620,A,61,5.0,296,16.4
-1.95,-44.654,352.2,1.2,1.1,2014-12-31, 1620,A,73,5.0,296,94
-1.948,-44.648,324,1.2,1.1,2014-12-31, 1620,A,67,5.0,293.8,27.4
-1.928,-44.651,336.6,1.2,1.1,2014-12-31, 1620,A,88,5.0,298.1,49.7
-1.93,-44.662,342.9,1.2,1.1,2014-12-31, 1620,A,91,5.0,299.1,65.3
-2.151,-46.68,330.2,1.7,1.3,2014-12-31, 1620,A,72,5.0,292.4,68.2
